drug_id,drug_name,manufacturer,batch_number,manufacture_country,manufacture_date,expiry_date,active_ingredient,dosage_mg,price_inr,label
264,Amlodipine,Alpha Drugs,B55116,Germany,2026-05-19,2026-09-21,Amlodipine,5,71.96,0
265,Metformin,Bayer India,B114923,Germany,2023-12-07,2025-11-21,Metformin,500,123.6,1
266,Omeprazole,Mankind Pharma,B623019,India,2023-08-21,2024-06-30,Omeprazole,20,81.65,1
267,Omeprazole,Cipla,CF4547,USA,2024-01-06,2024-07-18,Omeprazole,20,89.56,0
268,Amlodipine,Dr. Reddy's,B39928,USA,2026-02-16,2027-08-16,Amlodipine,5,127.71,0
269,Pantoprazole,Lupin,B27373,USA,2026-07-02,2028-05-07,Pantoprazole,40,146.52,1
270,Omeprazole,Bayer India,B51793,USA,2023-12-24,2025-07-12,Omeprazole,20,153.97,1
271,Metformin,Novartis,B414531,India,2024-03-12,2024-12-30,Metformin,500,79.21,0
272,Omeprazole,Nexus Biotech,RX6771,UK,2024-07-23,2024-12-23,Omeprazole,20,53.97,0
273,Atorvastatin,Abbott India,B756326,USA,2026-01-14,2027-05-08,Atorvastatin,10,277.62,1
274,Azithromycin,Novartis,B33435,UK,2023-12-09,2026-02-23,Azithromycin,500,300.61,1
275,Amoxicillin,Novartis,B24249,Switzerland,2024-11-13,2026-06-19,Amoxicillin,250,147.92,1
276,Atorvastatin,Cipla,B84843,USA,2024-06-08,2026-05-05,Atorvastatin,10,241.3,1
277,Ibuprofen,UniPharma,9X22,Germany,2026-03-20,2026-12-02,Ibuprofen,400,68.66,0
278,Atorvastatin,Abbott India,B690648,USA,2025-10-10,2027-12-11,Atorvastatin,10,195.11,0
279,Ibuprofen,Dr. Reddy's,B120425,India,2024-09-14,2026-04-15,Ibuprofen,400,101.41,1
280,Atorvastatin,Wockhardt,B441505,USA,2024-10-10,2025-03-01,Atorvastatin,10,118.26,1
281,Amoxicillin,GSK,B148234,India,2025-10-03,2028-09-06,Amoxicillin,250,184.13,1
282,Metformin,Alpha Drugs,B93837,USA,2025-06-28,2027-04-06,Metformin,500,148.41,1
283,Metformin,Dr. Reddy's,B52538,Switzerland,2025-11-21,2027-04-25,Metformin,500,178.53,1
284,Pantoprazole,Cipla,B700554,USA,2026-07-19,2027-07-10,Pantoprazole,40,70.48,0
285,Amoxicillin,Vedic Pharma,RX7404,Switzerland,2025-05-15,2025-10-09,Amoxicillin,250,76.2,0
286,Omeprazole,Glenmark,B28385,Germany,2024-03-28,2027-01-14,Omeprazole,20,101.52,1
287,Ibuprofen,Torrent,B116988,Switzerland,2026-01-08,2027-02-09,Ibuprofen,400,97.01,1
288,Cetirizine,Abbott India,B84095,Germany,2024-02-01,2026-08-25,Cetirizine,10,89.99,1
289,Amlodipine,Cipla,B739664,India,2024-08-21,2025-11-03,Amlodipine,5,179.83,1
290,Ibuprofen,Dr. Reddy's,B33812,Switzerland,2025-06-22,2027-09-29,Ibuprofen,400,88.29,1
291,Ibuprofen,Zydus Cadila,B6488,Switzerland,2023-09-04,2024-09-11,Ibuprofen,400,95.92,1
292,Ibuprofen,Wockhardt,B85292,India,2025-07-23,2028-03-04,Ibuprofen,400,90.61,1
293,Azithromycin,Sun Pharma,B26688,USA,2025-07-10,2026-09-18,Azithromycin,500,266.64,1
294,Cetirizine,Alkem,B384245,Switzerland,2024-11-16,2026-06-26,Cetirizine,10,94.82,1
295,Paracetamol,Nexus Biotech,A54,India,2026-01-11,2026-04-03,Paracetamol,500,28.44,0
296,Pantoprazole,Dr. Reddy's,B31349,Switzerland,2026-04-24,2027-01-20,Pantoprazole,40,37.52,0
297,Cetirizine,Cipla,B601197,UK,2024-12-31,2027-06-04,Cetirizine,10,95.77,1
298,Metformin,Sanofi India,B56488,India,2023-12-08,2024-03-23,Metformin,500,48.33,0
299,Amoxicillin,Bayer India,B4600,Germany,2025-05-20,2026-07-05,Amoxicillin,250,211.78,1
300,Omeprazole,Novartis,B899316,India,2023-10-15,2024-12-15,Omeprazole,20,170.13,1
301,Omeprazole,Vedic Pharma,B64950,Switzerland,2024-06-02,2025-05-19,Omeprazole,20,88.5,0
302,Amoxicillin,Lupin,B982298,Germany,2025-01-21,2027-10-19,Amoxicillin,250,160.92,1
303,Paracetamol,MedRite Pharma,B63432,USA,2025-09-07,2026-09-06,Paracetamol,500,139.34,0
304,Azithromycin,Lupin,B24733,India,2026-03-28,2028-07-15,Azithromycin,500,338.95,1
305,Amlodipine,Torrent,B369338,UK,2024-04-15,2026-03-11,Amlodipine,5,169.29,1
306,Cetirizine,GenPharm Ltd,B26493,Switzerland,2024-05-15,2024-07-05,Cetirizine,10,21.57,0
307,Ibuprofen,Alkem,B96424,USA,2025-04-04,2027-03-06,Ibuprofen,400,129.11,1
308,Metformin,Glenmark,MX5473,Germany,2023-10-06,2024-07-10,Metformin,500,63.12,0
309,Omeprazole,Sun Pharma,B31218,Switzerland,2025-10-17,2027-09-12,Omeprazole,20,167.34,0
310,Metformin,Pfizer,B69400,UK,2025-01-16,2027-07-28,Metformin,500,124.85,1
311,Atorvastatin,Wockhardt,J3,Germany,2024-02-10,2024-11-03,Atorvastatin,10,101.03,0
312,Atorvastatin,Sun Pharma,B22397,India,2024-11-04,2027-02-15,Atorvastatin,10,274.07,1
313,Amoxicillin,Abbott India,B680175,UK,2024-01-13,2026-06-12,Amoxicillin,250,212.31,1
314,Amlodipine,Alkem,B56391,USA,2026-07-08,2029-03-14,Amlodipine,5,200.04,1
315,Pantoprazole,Wockhardt,B59082,Switzerland,2024-11-02,2025-10-31,Pantoprazole,40,105.13,0
316,Pantoprazole,Sun Pharma,B410899,UK,2025-10-03,2028-03-20,Pantoprazole,40,160.67,1
317,Metformin,Zydus Cadila,B4217,UK,2025-04-26,2026-11-25,Metformin,500,149.0,1
318,Pantoprazole,Pfizer,313,UK,2024-06-18,2024-10-26,Pantoprazole,40,49.06,0
319,Omeprazole,Zydus Cadila,B229469,Switzerland,2024-06-02,2025-12-29,Omeprazole,20,160.05,1
320,Atorvastatin,Cipla,B92384,Germany,2026-01-10,2026-03-12,Atorvastatin,10,68.2,0
321,Pantoprazole,Abbott India,B60004,UK,2025-01-01,2026-04-26,Pantoprazole,40,163.13,1
322,Ibuprofen,Bayer India,B78529,UK,2024-02-24,2025-05-24,Ibuprofen,400,112.64,1
323,Pantoprazole,Alkem,B977353,Switzerland,2025-12-29,2028-03-04,Pantoprazole,40,135.85,1
324,Amoxicillin,Zydus Cadila,B540030,Switzerland,2024-12-23,2026-12-23,Amoxicillin,250,273.54,1
325,Amoxicillin,GSK,B797962,Germany,2025-01-22,2026-05-08,Amoxicillin,250,147.19,1
326,Metformin,Sanofi India,B144146,UK,2024-03-04,2026-10-29,Metformin,500,101.97,1
327,Amoxicillin,Lupin,B954886,UK,2025-10-11,2026-11-20,Amoxicillin,250,226.92,1
328,Metformin,Torrent,GN520,Switzerland,2025-05-31,2027-07-27,Metformin,500,42.51,0
329,Metformin,Abbott India,B46258,Switzerland,2026-01-26,2027-03-15,Metformin,500,147.28,1
330,Atorvastatin,Novartis,B876685,Germany,2025-10-26,2027-10-17,Atorvastatin,10,249.46,1
331,Azithromycin,Wockhardt,B51488,Switzerland,2025-04-14,2026-07-26,Azithromycin,500,299.27,1
332,Amoxicillin,GSK,B311968,Germany,2025-01-20,2028-01-14,Amoxicillin,250,150.43,1
333,Cetirizine,UniPharma,RX360,Switzerland,2025-04-23,2026-04-17,Cetirizine,10,81.22,0
334,Atorvastatin,Pfizer,B36033,Germany,2024-02-04,2025-05-06,Atorvastatin,10,192.13,1
335,Ibuprofen,Abbott India,B239494,Switzerland,2025-03-20,2025-05-10,Ibuprofen,400,29.15,0
336,Omeprazole,Novartis,AIZ,UK,2026-01-14,2026-04-09,Omeprazole,20,93.55,0
337,Atorvastatin,GSK,B683346,USA,2024-08-24,2026-10-20,Atorvastatin,10,186.52,1
338,Amlodipine,Sanofi India,B942453,UK,2025-01-17,2027-04-03,Amlodipine,5,159.42,1
339,Omeprazole,Dr. Reddy's,B80552,USA,2024-04-16,2025-07-23,Omeprazole,20,162.91,1
340,Amlodipine,Cipla,B55657,Germany,2024-10-28,2027-02-16,Amlodipine,5,151.87,1
341,Paracetamol,Pfizer,B12898,UK,2026-01-31,2028-08-25,Paracetamol,500,101.8,1
342,Cetirizine,Mankind Pharma,B46187,UK,2024-12-25,2026-01-22,Cetirizine,10,84.0,1
343,Metformin,IPCA Labs,B96743,UK,2026-02-07,2027-12-21,Metformin,500,136.53,1
344,Atorvastatin,Novartis,B80728,USA,2025-05-02,2026-05-08,Atorvastatin,10,198.79,1
345,Paracetamol,Cipla,B90458,Germany,2023-12-05,2026-05-30,Paracetamol,500,109.21,1
346,Azithromycin,Dr. Reddy's,B95119,Germany,2026-05-06,2027-09-05,Azithromycin,500,314.25,1
347,Amoxicillin,Pfizer,B830244,Switzerland,2026-03-25,2027-08-13,Amoxicillin,250,134.74,1
348,Azithromycin,Pfizer,B195142,India,2024-08-08,2026-05-01,Azithromycin,500,226.4,1
349,Omeprazole,GenPharm Ltd,SA,USA,2023-11-26,2024-06-17,Omeprazole,20,93.06,0
350,Amlodipine,Zydus Cadila,B9407,India,2025-09-02,2026-11-12,Amlodipine,5,162.9,1
351,Omeprazole,Novartis,B201675,Germany,2024-06-08,2027-02-12,Omeprazole,20,159.62,1
352,Azithromycin,IPCA Labs,B131815,Switzerland,2023-10-15,2026-04-17,Azithromycin,500,402.97,1
353,Amoxicillin,Zydus Cadila,B87346,Switzerland,2026-06-23,2027-12-11,Amoxicillin,250,213.68,1
354,Metformin,Abbott India,B922149,USA,2026-01-30,2027-05-29,Metformin,500,125.91,1
355,Amoxicillin,Lupin,B297488,USA,2025-11-01,2026-12-13,Amoxicillin,250,179.32,1
356,Metformin,Mankind Pharma,B96967,Switzerland,2025-05-14,2027-11-04,Metformin,500,106.38,1
357,Amlodipine,BioMed Generics,QH,UK,2026-01-04,2026-06-08,Amlodipine,5,70.04,0
358,Amoxicillin,Pfizer,B908287,USA,2023-11-17,2026-05-10,Amoxicillin,250,169.9,1
359,Omeprazole,Novartis,B875167,Switzerland,2023-11-03,2026-05-03,Omeprazole,20,160.0,0
360,Atorvastatin,Novartis,B874415,USA,2026-06-03,2028-11-20,Atorvastatin,10,186.45,1
361,Amlodipine,Alkem,B39041,USA,2025-05-13,2026-07-26,Amlodipine,5,188.61,1
362,Metformin,Torrent,B6350,USA,2024-09-21,2027-08-27,Metformin,500,176.63,1
363,Atorvastatin,Abbott India,B966723,India,2024-11-06,2026-11-21,Atorvastatin,10,215.27,1
364,Ibuprofen,Lupin,B543380,India,2025-04-22,2025-07-30,Ibuprofen,400,58.96,0
365,Paracetamol,Zydus Cadila,B73991,UK,2024-12-28,2027-09-03,Paracetamol,500,137.76,0
366,Ibuprofen,UniPharma,B19243,India,2026-04-23,2028-10-23,Ibuprofen,400,24.26,0
367,Atorvastatin,Sanofi India,B398534,Switzerland,2025-01-13,2026-05-04,Atorvastatin,10,230.08,1
368,Ibuprofen,Mankind Pharma,B310541,Switzerland,2024-04-13,2026-09-25,Ibuprofen,400,100.25,1
369,Metformin,Sun Pharma,B20958,UK,2023-12-13,2025-08-16,Metformin,500,132.56,1
370,Cetirizine,Sun Pharma,B37581,UK,2023-08-26,2024-05-19,Cetirizine,10,15.81,0
371,Atorvastatin,Lupin,B61290,Switzerland,2025-09-13,2027-02-16,Atorvastatin,10,221.08,1
372,Amlodipine,Lupin,B126539,India,2026-01-15,2027-03-27,Amlodipine,5,187.8,1
373,Pantoprazole,Dr. Reddy's,B159468,UK,2024-03-12,2027-02-11,Pantoprazole,40,213.88,1
374,Amlodipine,IPCA Labs,B488363,UK,2023-10-14,2025-03-08,Amlodipine,5,205.95,1
375,Omeprazole,Sun Pharma,CF3778,India,2023-12-26,2026-04-26,Omeprazole,20,45.08,1
376,Ibuprofen,Bayer India,B99506,USA,2026-04-27,2029-01-13,Ibuprofen,400,85.77,1
377,Metformin,Bayer India,B334713,UK,2024-05-18,2026-03-07,Metformin,500,154.78,1
378,Azithromycin,Glenmark,RX443,Switzerland,2023-10-23,2024-04-08,Azithromycin,500,107.91,0
379,Ibuprofen,Alkem,B538017,India,2026-02-25,2028-06-02,Ibuprofen,400,154.95,1
380,Ibuprofen,Pfizer,B42244,UK,2024-10-14,2027-10-13,Ibuprofen,400,85.07,1
381,Omeprazole,Vedic Pharma,GN6240,Switzerland,2024-05-12,2024-10-27,Omeprazole,20,40.57,0
382,Atorvastatin,Alpha Drugs,B54260,Switzerland,2024-06-12,2027-04-18,Atorvastatin,10,195.15,1
383,Amlodipine,Torrent,B694954,UK,2024-07-14,2026-04-19,Amlodipine,5,111.17,1
384,Pantoprazole,Alkem,B591341,Germany,2024-12-12,2026-04-24,Pantoprazole,40,144.03,1
385,Metformin,Torrent,B21239,USA,2023-09-09,2024-09-16,Metformin,500,111.69,1
386,Paracetamol,Abbott India,B37919,USA,2025-04-17,2026-06-23,Paracetamol,500,123.66,1
387,Cetirizine,Bayer India,B47976,UK,2025-04-09,2026-07-21,Cetirizine,10,85.66,1
388,Azithromycin,Pfizer,B265969,Switzerland,2026-03-15,2029-02-28,Azithromycin,500,436.6,1
389,Omeprazole,UniPharma,CF745,Switzerland,2025-09-15,2026-02-14,Omeprazole,20,181.4,0
390,Paracetamol,Vedic Pharma,B68632,UK,2023-09-06,2026-01-21,Paracetamol,500,106.92,1
391,Pantoprazole,Cipla,B33230,USA,2024-04-29,2027-01-28,Pantoprazole,40,133.69,1
392,Ibuprofen,Lupin,B406550,Switzerland,2024-01-14,2026-01-11,Ibuprofen,400,110.34,1
393,Metformin,Alpha Drugs,RX4240,India,2026-06-27,2026-12-30,Metformin,500,36.27,0
394,Azithromycin,Glenmark,MJ9,India,2025-06-08,2025-08-10,Azithromycin,500,209.15,0
395,Pantoprazole,Zydus Cadila,B498476,India,2025-09-30,2026-11-05,Pantoprazole,40,202.57,1
396,Atorvastatin,Novartis,B526974,Germany,2025-06-27,2026-11-09,Atorvastatin,10,200.3,1
397,Atorvastatin,Zydus Cadila,B804441,UK,2024-01-17,2026-11-29,Atorvastatin,10,156.18,1
398,Amlodipine,Dr. Reddy's,B41845,Switzerland,2023-12-27,2025-06-25,Amlodipine,5,222.87,1
399,Azithromycin,Cipla,B11762,UK,2025-06-25,2028-03-18,Azithromycin,500,293.21,1
400,Pantoprazole,Nexus Biotech,B924318,Germany,2023-11-20,2024-07-08,Pantoprazole,40,97.53,1
401,Amoxicillin,Mankind Pharma,B3918,India,2024-09-30,2025-11-20,Amoxicillin,250,130.85,1
402,Ibuprofen,Bayer India,GN3148,USA,2023-11-30,2024-05-07,Ibuprofen,400,51.71,0
403,Azithromycin,Novartis,B26254,Switzerland,2023-12-30,2025-07-09,Azithromycin,500,300.31,1
404,Cetirizine,Sanofi India,B730775,Germany,2024-10-16,2025-02-11,Cetirizine,10,41.92,0
405,Amlodipine,Glenmark,B18474,India,2023-12-01,2025-02-02,Amlodipine,5,155.37,1
406,Paracetamol,Mankind Pharma,B112581,Germany,2024-01-24,2025-12-15,Paracetamol,500,135.92,1
407,Cetirizine,Mankind Pharma,B572684,Germany,2025-07-30,2027-12-03,Cetirizine,10,64.62,1
408,Atorvastatin,Lupin,B15596,Germany,2025-07-19,2027-09-11,Atorvastatin,10,213.82,1
409,Metformin,Sanofi India,B574141,USA,2024-06-04,2025-10-27,Metformin,500,133.17,1
410,Ibuprofen,Dr. Reddy's,B762902,UK,2024-05-28,2026-07-11,Ibuprofen,400,110.84,1
411,Ibuprofen,IPCA Labs,B38441,Germany,2024-02-07,2025-02-22,Ibuprofen,400,115.29,1
412,Azithromycin,GSK,B970085,USA,2025-02-15,2026-10-06,Azithromycin,500,239.57,1
413,Pantoprazole,IPCA Labs,B56316,Germany,2025-05-20,2026-04-20,Pantoprazole,40,29.67,0
414,Omeprazole,Alkem,B50371,UK,2025-04-24,2026-02-07,Omeprazole,20,67.1,0
415,Pantoprazole,Abbott India,B58439,India,2026-03-23,2027-05-26,Pantoprazole,40,171.0,0
416,Cetirizine,Abbott India,B764662,UK,2026-03-29,2028-01-10,Cetirizine,10,68.88,1
417,Pantoprazole,IPCA Labs,B87704,Germany,2024-11-24,2026-08-06,Pantoprazole,40,218.2,1
418,Metformin,Cipla,B91737,Switzerland,2025-05-16,2026-08-07,Metformin,500,133.04,1
419,Metformin,Glenmark,B915197,Germany,2024-08-26,2026-06-04,Metformin,500,164.58,1
420,Cetirizine,Lupin,B52888,Switzerland,2025-07-26,2028-04-21,Cetirizine,10,81.09,1
421,Azithromycin,Nexus Biotech,MX3183,Germany,2024-03-30,2024-05-14,Azithromycin,500,203.84,0
422,Omeprazole,Lupin,B834680,UK,2023-08-19,2025-06-19,Omeprazole,20,213.09,1
423,Azithromycin,Pfizer,B913482,USA,2024-05-25,2026-08-25,Azithromycin,500,285.43,1
424,Amlodipine,Abbott India,B578091,India,2025-02-12,2026-09-02,Amlodipine,5,206.46,1
425,Metformin,Abbott India,B16871,USA,2025-05-26,2027-12-12,Metformin,500,147.91,1
426,Azithromycin,Torrent,B514751,USA,2024-07-26,2026-06-25,Azithromycin,500,394.46,1
427,Paracetamol,Sun Pharma,B27284,Germany,2026-05-10,2027-07-14,Paracetamol,500,98.94,1
428,Azithromycin,Lupin,B474426,India,2025-06-19,2026-09-10,Azithromycin,500,344.12,1
429,Amoxicillin,Novartis,B828326,UK,2024-06-09,2026-12-22,Amoxicillin,250,222.44,1
430,Omeprazole,Zydus Cadila,B94509,UK,2023-09-15,2024-11-06,Omeprazole,20,105.52,1
431,Omeprazole,Lupin,B75612,UK,2025-05-12,2027-04-07,Omeprazole,20,118.39,1
432,Ibuprofen,Nexus Biotech,ZTBV,India,2023-08-11,2023-09-30,Ibuprofen,400,36.19,0
433,Cetirizine,Sanofi India,B92271,UK,2025-02-23,2026-11-22,Cetirizine,10,75.8,1
434,Amlodipine,Glenmark,B372988,USA,2025-10-09,2027-02-08,Amlodipine,5,196.23,1
435,Metformin,Alpha Drugs,B2,India,2024-09-09,2025-05-23,Metformin,500,103.76,0
436,Omeprazole,Wockhardt,B84297,Switzerland,2024-12-25,2026-08-04,Omeprazole,20,152.24,1
437,Atorvastatin,Vedic Pharma,NL9V,India,2025-03-03,2026-02-16,Atorvastatin,10,125.23,1
438,Omeprazole,Sun Pharma,CF283,India,2025-04-09,2025-10-01,Omeprazole,20,81.11,1
439,Amoxicillin,Lupin,B179796,India,2025-02-20,2027-04-23,Amoxicillin,250,128.03,1
440,Atorvastatin,Glenmark,B939444,Germany,2024-09-19,2026-01-20,Atorvastatin,10,217.57,1
441,Paracetamol,IPCA Labs,B1510,Switzerland,2024-11-19,2027-02-28,Paracetamol,500,129.58,1
442,Pantoprazole,Sun Pharma,B166357,Germany,2024-06-05,2026-01-11,Pantoprazole,40,158.96,1
443,Ibuprofen,GSK,B85597,India,2023-10-26,2026-08-28,Ibuprofen,400,66.13,1
444,Atorvastatin,Alkem,B97981,Germany,2025-02-03,2026-08-14,Atorvastatin,10,216.11,1
445,Metformin,MedRite Pharma,GN9257,Switzerland,2024-11-13,2025-05-24,Metformin,500,47.49,0
446,Amoxicillin,Bayer India,B790593,UK,2024-05-21,2024-09-16,Amoxicillin,250,112.07,0
447,Pantoprazole,Abbott India,B98166,UK,2026-05-05,2029-03-26,Pantoprazole,40,172.17,1
448,Cetirizine,Zydus Cadila,B476091,Switzerland,2026-03-09,2028-06-12,Cetirizine,10,66.29,1
449,Azithromycin,Dr. Reddy's,B85195,Switzerland,2024-05-08,2025-12-04,Azithromycin,500,270.7,1
450,Ibuprofen,Mankind Pharma,CF8612,India,2023-08-05,2024-01-22,Ibuprofen,400,80.91,0
451,Azithromycin,Wockhardt,B867405,Germany,2025-08-30,2028-03-13,Azithromycin,500,296.26,1
452,Amlodipine,Abbott India,B39597,Germany,2026-02-11,2027-07-20,Amlodipine,5,205.78,1
453,Omeprazole,Mankind Pharma,B50180,Germany,2024-12-04,2027-01-23,Omeprazole,20,123.16,1
454,Omeprazole,Lupin,B609,UK,2025-03-24,2026-07-25,Omeprazole,20,165.91,1
455,Amoxicillin,Mankind Pharma,B793722,India,2025-04-02,2025-08-05,Amoxicillin,250,91.25,0
456,Ibuprofen,MedRite Pharma,B75535,Germany,2026-03-23,2026-12-26,Ibuprofen,400,19.14,0
457,Amoxicillin,Abbott India,B128655,UK,2025-09-13,2026-10-22,Amoxicillin,250,176.19,1
458,Amoxicillin,Cipla,B69596,UK,2025-09-12,2027-08-23,Amoxicillin,250,146.34,1
459,Metformin,GSK,B199566,India,2023-08-18,2026-07-18,Metformin,500,116.37,1
460,Paracetamol,IPCA Labs,B940231,Switzerland,2023-11-04,2024-01-03,Paracetamol,500,52.82,0
461,Metformin,Dr. Reddy's,B9948,India,2025-06-05,2027-08-15,Metformin,500,192.57,1
462,Azithromycin,GSK,B60764,Switzerland,2024-07-23,2026-08-12,Azithromycin,500,302.12,0
463,Azithromycin,Nexus Biotech,38E,India,2023-09-14,2024-01-15,Azithromycin,500,71.85,0
464,Ibuprofen,Abbott India,B64869,India,2026-03-24,2027-04-27,Ibuprofen,400,104.37,1
465,Amlodipine,Cipla,B597680,Germany,2025-10-26,2028-03-28,Amlodipine,5,166.22,1
466,Azithromycin,Dr. Reddy's,B791915,India,2025-08-30,2028-03-22,Azithromycin,500,287.03,1
467,Amoxicillin,Sanofi India,B40441,Switzerland,2024-09-14,2026-02-11,Amoxicillin,250,203.53,1
468,Ibuprofen,Sun Pharma,B714017,India,2026-07-18,2027-07-27,Ibuprofen,400,116.36,1
469,Azithromycin,GSK,B97036,USA,2026-03-26,2028-07-27,Azithromycin,500,269.8,1
470,Amoxicillin,Novartis,B29151,India,2024-04-13,2026-09-17,Amoxicillin,250,160.42,1
471,Amoxicillin,GenPharm Ltd,B92174,UK,2025-11-20,2028-08-21,Amoxicillin,250,170.37,1
472,Omeprazole,Pfizer,B5350,Switzerland,2025-10-13,2026-11-10,Omeprazole,20,94.66,1
473,Cetirizine,Alkem,B72831,USA,2026-06-05,2028-07-25,Cetirizine,10,59.09,1
474,Azithromycin,GSK,B728958,USA,2023-09-29,2025-11-29,Azithromycin,500,394.32,1
475,Amoxicillin,MedRite Pharma,KX9,Germany,2025-05-27,2026-03-23,Amoxicillin,250,142.41,0
476,Ibuprofen,IPCA Labs,B74182,Germany,2025-06-28,2027-12-25,Ibuprofen,400,95.14,1
477,Amoxicillin,Zydus Cadila,B51032,USA,2025-05-21,2027-01-21,Amoxicillin,250,202.0,1
478,Cetirizine,Abbott India,B392051,Switzerland,2025-01-18,2027-09-22,Cetirizine,10,85.14,1
479,Omeprazole,IPCA Labs,B299193,Germany,2025-08-06,2028-08-04,Omeprazole,20,277.66,1
480,Cetirizine,Novartis,B769615,USA,2024-12-14,2026-07-12,Cetirizine,10,100.08,1
481,Cetirizine,Nexus Biotech,RJU,India,2023-12-22,2024-04-26,Cetirizine,10,21.44,0
482,Ibuprofen,Zydus Cadila,B677392,India,2025-02-14,2027-07-22,Ibuprofen,400,82.6,1
483,Omeprazole,Nexus Biotech,B558408,USA,2025-09-27,2027-08-13,Omeprazole,20,108.78,1
484,Azithromycin,MedRite Pharma,JT,India,2025-12-10,2026-06-03,Azithromycin,500,183.08,0
485,Amoxicillin,PharmTech India,IW,USA,2025-07-21,2026-02-24,Amoxicillin,250,53.57,0
486,Pantoprazole,Pfizer,B31023,USA,2024-01-30,2026-09-05,Pantoprazole,40,120.39,1
487,Atorvastatin,Lupin,B41722,Switzerland,2026-02-23,2028-11-08,Atorvastatin,10,193.31,1
488,Azithromycin,Sun Pharma,B556333,Switzerland,2025-09-26,2027-12-26,Azithromycin,500,241.65,1
489,Amoxicillin,Bayer India,B991904,Switzerland,2025-02-03,2025-07-08,Amoxicillin,250,90.43,0
490,Amlodipine,Novartis,B736017,USA,2024-09-20,2026-10-06,Amlodipine,5,202.78,1
491,Amoxicillin,Alpha Drugs,HLO,UK,2024-11-11,2025-04-10,Amoxicillin,250,62.09,0
492,Pantoprazole,Nexus Biotech,B60969,USA,2023-09-07,2024-01-29,Pantoprazole,40,75.86,0
493,Amoxicillin,Zydus Cadila,B601775,UK,2024-06-15,2025-12-04,Amoxicillin,250,182.81,1
494,Pantoprazole,Lupin,B482281,Germany,2023-11-03,2025-06-24,Pantoprazole,40,134.68,1
495,Azithromycin,Torrent,B575110,India,2024-05-28,2026-03-24,Azithromycin,500,406.83,1
496,Ibuprofen,Alkem,B78224,USA,2023-12-11,2025-08-04,Ibuprofen,400,111.38,1
497,Pantoprazole,IPCA Labs,B543824,India,2024-07-05,2026-03-03,Pantoprazole,40,130.02,0
498,Omeprazole,Cipla,B79986,Germany,2024-04-07,2026-07-24,Omeprazole,20,144.4,1
499,Cetirizine,Dr. Reddy's,B52661,Germany,2024-07-13,2026-04-17,Cetirizine,10,67.15,1
500,Paracetamol,Sanofi India,B71481,UK,2024-06-11,2025-10-24,Paracetamol,500,91.01,1
501,Pantoprazole,Glenmark,B283652,Switzerland,2024-06-23,2024-08-02,Pantoprazole,40,102.35,0
502,Ibuprofen,Novartis,B677047,India,2025-11-01,2028-04-21,Ibuprofen,400,146.5,1
503,Amlodipine,Sanofi India,B275002,USA,2026-05-23,2028-10-15,Amlodipine,5,128.52,1
504,Paracetamol,Abbott India,B89219,USA,2025-11-18,2027-12-14,Paracetamol,500,134.3,1
505,Cetirizine,Sun Pharma,B68974,India,2024-05-09,2027-03-04,Cetirizine,10,70.24,1
506,Ibuprofen,Lupin,B610421,USA,2025-10-22,2028-02-11,Ibuprofen,400,90.72,1
507,Cetirizine,Pfizer,B29075,Switzerland,2024-02-20,2025-12-18,Cetirizine,10,71.06,1
508,Cetirizine,Pfizer,B472007,UK,2026-06-11,2028-12-26,Cetirizine,10,67.3,1
509,Metformin,Zydus Cadila,B11449,India,2024-02-20,2025-07-18,Metformin,500,131.27,1
510,Amlodipine,Lupin,B125312,USA,2026-01-31,2028-03-19,Amlodipine,5,143.97,1
511,Pantoprazole,PharmTech India,V51P,UK,2026-05-29,2027-11-02,Pantoprazole,40,88.84,1
512,Ibuprofen,Glenmark,B22214,USA,2025-09-21,2027-06-30,Ibuprofen,400,99.0,1
513,Paracetamol,Dr. Reddy's,B64734,India,2024-06-02,2026-08-13,Paracetamol,500,114.4,1
514,Atorvastatin,Cipla,B44800,Switzerland,2026-04-11,2027-06-17,Atorvastatin,10,183.48,1
515,Azithromycin,Mankind Pharma,B746759,Switzerland,2026-03-14,2026-11-15,Azithromycin,500,106.22,0
516,Amlodipine,Vedic Pharma,B652294,Switzerland,2026-06-27,2027-05-25,Amlodipine,5,103.0,0
517,Omeprazole,GSK,K99B,India,2025-01-05,2026-06-05,Omeprazole,20,97.16,0
518,Omeprazole,Dr. Reddy's,B532689,Switzerland,2025-10-23,2027-12-26,Omeprazole,20,123.36,1
519,Atorvastatin,GSK,B51150,India,2023-11-21,2026-02-09,Atorvastatin,10,224.41,1
520,Ibuprofen,Torrent,EI5,India,2024-10-08,2025-01-06,Ibuprofen,400,76.02,0
521,Pantoprazole,Abbott India,B23193,Switzerland,2024-01-12,2025-04-05,Pantoprazole,40,114.58,1
522,Paracetamol,Cipla,B16731,India,2023-08-01,2025-11-25,Paracetamol,500,133.78,1
523,Azithromycin,Vedic Pharma,B15299,USA,2024-02-17,2026-10-05,Azithromycin,500,96.39,0
524,Paracetamol,Alkem,B964226,Germany,2026-04-27,2027-08-15,Paracetamol,500,134.51,1
525,Atorvastatin,Glenmark,VJX,Germany,2024-10-28,2025-05-04,Atorvastatin,10,48.67,0
526,Cetirizine,Nexus Biotech,LX3P,Germany,2025-04-21,2025-12-10,Cetirizine,10,36.44,0
